Cycle;active_ego;width_ego;length_ego;x_ego;y_ego;vx_ego;vy_ego;ax_ego;ay_ego;w_ego;active_1;width_1;length_1;x_1;y_1;vx_1;vy_1;ax_1;ay_1;w_1;active_2;width_2;length_2;x_2;y_2;vx_2;vy_2;ax_2;ay_2;w_2
6208;1;1.899;5.289;11127.7687;25.11930886;10.59680758;0.626375178;0.606404398;-0.03463045;0.059041102;1;1.885342708;5;11162.86447;27.31995026;11.64210771;0.756597128;-0.012691471;0.195585489;0.06490987;1;2.065267878;7;11377.73486;43.5742707;27.67519425;2.385070538;0;0;0.08596839
6209;1;1.899;5.289;11127.8747;25.12558932;10.60285452;0.626838679;0.60437493;-0.034518116;0.05905107;1;1.885342708;5;11162.98089;27.32751623;11.64210771;0.756597128;1.82E-08;0;0.06492155;1;2.065267878;7;11378.01161;43.59812141;27.67519425;2.385070538;0;0;0.08596839
6210;1;1.899;5.289;11127.98076;25.13187461;10.60888127;0.627302456;0.602386647;-0.034408691;0.059061166;1;1.885342708;5;11163.09731;27.3350822;11.64210771;0.756597128;0;0;0.06493323;1;2.065267878;7;11378.28837;43.62197211;27.67519425;2.385070538;0;0;0.08596839
6211;1;1.899;5.289;11128.08688;25.13816472;10.6148882;0.627766493;0.600428786;-0.034300815;0.059071384;1;1.885342708;5;11163.21373;27.34264817;11.64210771;0.756597128;0;0;0.0649449;1;2.065267878;7;11378.56512;43.64582282;27.67519425;2.385070538;0;0;0.08596839
6212;1;1.899;5.289;11128.19306;25.14445967;10.62087575;0.628230896;0.598525063;-0.034196677;0.059081733;1;1.885342708;5;11163.33015;27.35021415;11.64210771;0.756597128;0;0;0.06495658;1;2.065267878;7;11378.84187;43.66967352;27.67519425;2.385070538;0;0;0.08596839
6213;1;1.899;5.289;11128.2993;25.15075944;10.62684429;0.62869561;0.596644813;-0.034093726;0.059092205;1;1.885342708;5;11163.44657;27.35778012;11.64210771;0.756597128;0;0;0.06496825;1;2.065267878;7;11379.1186;43.69377355;27.67303431;2.410002174;0;0;0.08686929
6214;1;1.899;5.289;11128.4056;25.15706404;10.63279442;0.629160752;0.595117883;-0.034012097;0.059102807;1;1.885342708;5;11163.563;27.36534609;11.64210771;0.756597128;0;0;0.06497993;1;2.065267878;7;11379.39533;43.71787357;27.67303431;2.410002174;0;0;0.08686929
6215;1;1.899;5.289;11128.51196;25.1633735;10.6387631;0.62962843;0.601714483;-0.034405984;0.059113532;1;1.885342708;5;11163.67942;27.37291206;11.64210771;0.756597128;-1.82E-08;0;0.0649916;1;2.065267878;7;11379.67206;43.74197359;27.67303431;2.410002174;0;0;0.08686929
6216;1;1.899;5.289;11128.61838;25.16968784;10.64481136;0.630102301;0.608138506;-0.034790672;0.059124384;1;1.885342708;5;11163.79584;27.38047803;11.64210771;0.756597128;1.82E-08;0;0.06500328;1;2.065267878;7;11379.94879;43.76607361;27.67303431;2.410002174;0;0;0.08686929
6217;1;1.899;5.289;11128.72486;25.17600713;10.65089175;0.63057956;0.609281902;-0.034864743;0.059135363;1;1.885342708;5;11163.91226;27.388044;11.64210771;0.756597128;0;0;0.06501495;1;2.065267878;7;11380.22552;43.79017363;27.67303431;2.410002174;0;0;0.08686929
6218;1;1.899;5.289;11128.8314;25.18233138;10.65698485;0.63105906;0.610987323;-0.034975087;0.059146468;1;1.885342708;5;11164.02868;27.39560997;11.64210771;0.756597128;0;0;0.06502663;1;2.065267878;7;11380.50225;43.81427365;27.67303431;2.410002174;0;0;0.08686929
6219;1;1.899;5.289;11128.938;25.18866062;10.66309446;0.631540989;0.612325899;-0.035066255;0.059157696;1;1.885342708;5;11164.1451;27.40317594;11.64210771;0.756597128;0;0;0.0650383;1;2.065267878;7;11380.77898;43.83837368;27.67303431;2.410002174;0;0;0.08686929
6220;1;1.899;5.289;11129.04466;25.19499488;10.66921413;0.632025008;0.613196305;-0.03513276;0.05916905;1;1.885342708;5;11164.26152;27.41074192;11.64210771;0.756597128;0;0;0.06504998;1;2.065267878;7;11381.05571;43.8624737;27.67303431;2.410002174;0;0;0.08686929
6221;1;1.899;5.289;11129.15139;25.20133417;10.67534329;0.632511046;0.614249542;-0.035211594;0.059180528;1;1.885342708;5;11164.37794;27.41830789;11.64210771;0.756597128;0;0;0.06506166;1;2.065267878;7;11381.33244;43.88657372;27.67303431;2.410002174;0;0;0.08686929
6222;1;1.899;5.289;11129.25817;25.20767851;10.68148341;0.632999272;0.615386699;-0.035296919;0.059192136;1;1.885342708;5;11164.49436;27.42587386;11.64210771;0.756597128;-1.82E-08;0;0.06507333;1;2.065267878;7;11381.60917;43.91067374;27.67303431;2.410002174;0;0;0.08686929
6223;1;1.899;5.289;11129.36502;25.21402793;10.68763522;0.633489694;0.616620121;-0.035387958;0.059203871;1;1.885342708;5;11164.61079;27.43343983;11.64210771;0.756597128;1.82E-08;0;0.06508501;1;2.065267878;7;11381.8859;43.93477376;27.67303431;2.410002174;0;0;0.08686929
6224;1;1.899;5.289;11129.47192;25.22038244;10.69380011;0.633982394;0.618022019;-0.035489042;0.059215732;1;1.885342708;5;11164.72721;27.44100687;11.64210072;0.756704521;-0.000699001;0.010739347;0.06509668;1;2.065267878;7;11382.16263;43.95887378;27.67303431;2.410002174;0;0;0.08686929
6225;1;1.899;5.289;11129.57889;25.22674208;10.69997968;0.634477472;0.619563974;-0.035597203;0.05922772;1;1.885342708;5;11164.84363;27.44859606;11.6419566;0.758918745;-0.014411962;0.221422356;0.06510834;1;2.065267878;7;11382.43936;43.98297381;27.67303431;2.410002174;0;0;0.08686929
6226;1;1.899;5.289;11129.68592;25.23310685;10.70617519;0.634975046;0.621222286;-0.035711387;0.059239838;1;1.885342708;5;11164.96005;27.45618525;11.6419566;0.758918745;-1.82E-08;0;0.06511998;1;2.065267878;7;11382.71609;44.00707383;27.67303431;2.410002174;0;0;0.08686929
6227;1;1.899;5.289;11129.79302;25.2394768;10.71238746;0.635475126;0.622917725;-0.035825983;0.059252083;1;1.885342708;5;11165.07647;27.46377444;11.6419566;0.758918745;1.82E-08;0;0.06513163;1;2.065267878;7;11382.99282;44.03117385;27.67303431;2.410002174;0;0;0.08686929
6228;1;1.899;5.289;11129.90017;25.24585194;10.71861617;0.635977736;0.624264769;-0.035919064;0.059264459;1;1.885342708;5;11165.19288;27.47136362;11.6419566;0.758918745;-1.82E-08;0;0.06514329;1;2.065267878;7;11383.26956;44.05527387;27.67303431;2.410002174;0;0;0.08686929
6229;1;1.899;5.289;11130.00739;25.25223229;10.72483726;0.636481413;0.621371169;-0.03576138;0.059276961;1;1.885342708;5;11165.3093;27.47895281;11.6419566;0.758918745;1.82E-08;0;0.06515494;1;2.065267878;7;11383.54629;44.07937389;27.67303431;2.410002174;0;0;0.08686929
6230;1;1.899;5.289;11130.11467;25.25861785;10.73103543;0.636985249;0.620317881;-0.035711823;0.05928959;1;1.885342708;5;11165.42572;27.486542;11.6419566;0.758918745;0;0;0.06516659;1;2.065267878;7;11383.82302;44.10347392;27.67303431;2.410002174;0;0;0.08686929
6231;1;1.899;5.289;11130.22201;25.26500863;10.73722588;0.637490149;0.619461917;-0.035671668;0.059302345;1;1.885342708;5;11165.54214;27.49413119;11.6419566;0.758918745;-1.82E-08;0;0.06517825;1;2.065267878;7;11384.09975;44.12757394;27.67303431;2.410002174;0;0;0.08686929
6232;1;1.899;5.289;11130.32941;25.27140465;10.74340773;0.637996104;0.618718857;-0.035636643;0.059315231;1;1.885342708;5;11165.65856;27.50172037;11.6419566;0.758918745;1.82E-08;0;0.0651899;1;2.065267878;7;11384.37648;44.15167396;27.67303431;2.410002174;0;0;0.08686929
6233;1;1.899;5.289;11130.43688;25.2778059;10.74958211;0.6385031;0.61787779;-0.035593774;0.059328239;1;1.885342708;5;11165.77498;27.50930956;11.6419566;0.758918745;-1.82E-08;0;0.06520155;1;2.065267878;7;11384.65321;44.17577398;27.67303431;2.410002174;0;0;0.08686929
6234;1;1.899;5.289;11130.5444;25.28421241;10.75573731;0.639010445;0.614474664;-0.035399031;0.059341371;1;1.885342708;5;11165.8914;27.51689875;11.6419566;0.758918745;1.82E-08;0;0.0652132;1;2.065267878;7;11384.92994;44.199874;27.67303431;2.410002174;0;0;0.08686929
6235;1;1.899;5.289;11130.65199;25.29062416;10.76185779;0.639517258;0.611879003;-0.035251137;0.059354629;1;1.885342708;5;11166.00782;27.52448794;11.6419566;0.758918745;0;0;0.06522485;1;2.065267878;7;11385.20667;44.22397402;27.67303431;2.410002174;0;0;0.08686929
6236;1;1.899;5.289;11130.75964;25.29704115;10.76795992;0.640024471;0.610400957;-0.035168484;0.059368011;1;1.885342708;5;11166.12424;27.53207712;11.6419566;0.758918745;-1.82E-08;0;0.0652365;1;2.065267878;7;11385.4834;44.24807405;27.67303431;2.410002174;0;0;0.08686929
6237;1;1.899;5.289;11130.86735;25.3034634;10.77403871;0.64053179;0.605516191;-0.034883661;0.059381515;1;1.885342708;5;11166.24066;27.53966631;11.6419566;0.758918745;1.82E-08;0;0.06524815;1;2.065267878;7;11385.76013;44.27217407;27.67303431;2.410002174;0;0;0.08686929
6238;1;1.899;5.289;11130.97512;25.30989088;10.78003481;0.641035646;0.596126472;-0.034334411;0.059395138;1;1.885342708;5;11166.35708;27.5472555;11.6419566;0.758918745;0;0;0.06525981;1;2.065267878;7;11386.03686;44.29627409;27.67303431;2.410002174;0;0;0.08686929
6239;1;1.899;5.289;11131.08295;25.31632355;10.78595215;0.641536313;0.589246352;-0.033933431;0.059408885;1;1.885342708;5;11166.4735;27.55484469;11.6419566;0.758918745;-1.82E-08;0;0.06527146;1;2.065267878;7;11386.31359;44.32037411;27.67303431;2.410002174;0;0;0.08686929
6240;1;1.899;5.289;11131.19084;25.32276139;10.79179935;0.642034261;0.582163186;-0.033519788;0.05942275;1;1.885342708;5;11166.58992;27.56243387;11.6419566;0.758918745;1.82E-08;0;0.06528311;1;2.065267878;7;11386.59032;44.34447413;27.67303431;2.410002174;0;0;0.08686929
6241;1;1.899;5.289;11131.29879;25.32920437;10.7975784;0.642529609;0.575651887;-0.033138374;0.059436735;1;1.885342708;5;11166.70634;27.57002306;11.6419566;0.758918745;-1.82E-08;0;0.06529476;1;2.065267878;7;11386.86705;44.36857415;27.67303431;2.410002174;0;0;0.08686929
6242;1;1.899;5.289;11131.40679;25.33565248;10.8033051;0.643023295;0.572484524;-0.032953384;0.059450839;1;1.885342708;5;11166.82276;27.57763311;11.64182043;0.761004424;-0.013617082;0.208567887;0.06530642;1;2.065267878;7;11387.14378;44.39267418;27.67303431;2.410002174;0;0;0.08686929
6243;1;1.899;5.289;11131.51486;25.34210569;10.80900939;0.643517063;0.569967812;-0.032804802;0.059465058;1;1.885342708;5;11166.93918;27.58524556;11.64180472;0.761245085;-0.001571261;0.02406618;0.06531806;1;2.065267878;7;11387.42051;44.4167742;27.67303431;2.410002174;0;0;0.08686929
6244;1;1.899;5.289;11131.62298;25.34856401;10.8146822;0.644010453;0.5666224;-0.032610325;0.059479401;1;1.885342708;5;11167.05559;27.59285801;11.64180472;0.761245085;0;0;0.06532972;1;2.065267878;7;11387.69724;44.44087422;27.67303431;2.410002174;0;0;0.08686929
6245;1;1.899;5.289;11131.73115;25.35502744;10.82032191;0.644503249;0.563244462;-0.032417308;0.059493855;1;1.885342708;5;11167.17201;27.60047046;11.64180472;0.761245085;1.82E-08;0;0.06534137;1;2.065267878;7;11387.97395;44.46522354;27.6708519;2.434931854;0;0;0.08777019
6246;1;1.899;5.289;11131.83938;25.36149597;10.82592586;0.644995333;0.559434583;-0.032201309;0.059508424;1;1.885342708;5;11167.28843;27.60808291;11.64180472;0.761245085;-1.82E-08;0;0.06535302;1;2.065267878;7;11388.25066;44.48957286;27.6708519;2.434931854;0;0;0.08777019
6247;1;1.899;5.289;11131.94767;25.36796959;10.83148228;0.645486044;0.553646102;-0.031868425;0.059523113;1;1.885342708;5;11167.40485;27.61569536;11.64180472;0.761245085;0;0;0.06536467;1;2.065267878;7;11388.52737;44.51392218;27.6708519;2.434931854;0;0;0.08777019
6248;1;1.899;5.289;11132.05602;25.37444827;10.8369812;0.645974707;0.548355647;-0.031566305;0.059537914;1;1.885342708;5;11167.52127;27.62330781;11.64180472;0.761245085;1.82E-08;0;0.06537633;1;2.065267878;7;11388.80407;44.53827149;27.6708519;2.434931854;0;0;0.08777019
6249;1;1.899;5.289;11132.16441;25.38093201;10.84242968;0.646461824;0.54339454;-0.031283929;0.059552833;1;1.885342708;5;11167.63768;27.63092026;11.64180472;0.761245085;-1.82E-08;0;0.06538798;1;2.065267878;7;11389.08078;44.56262081;27.6708519;2.434931854;0;0;0.08777019
6250;1;1.899;5.289;11132.27287;25.38742078;10.84782926;0.646947445;0.538653283;-0.031015113;0.059567869;1;1.885342708;5;11167.7541;27.63853271;11.64180472;0.761245085;0;0;0.06539963;1;2.065267878;7;11389.35749;44.58697013;27.6708519;2.434931854;0;0;0.08777019
6251;1;1.899;5.289;11132.38137;25.39391458;10.85318285;0.647431743;0.534190537;-0.030762626;0.05958302;1;1.885342708;5;11167.87052;27.64614516;11.64180472;0.761245085;0;0;0.06541128;1;2.065267878;7;11389.6342;44.61131945;27.6708519;2.434931854;0;0;0.08777019
6252;1;1.899;5.289;11132.48993;25.40041338;10.85849292;0.647914867;0.529972875;-0.03052609;0.059598286;1;1.885342708;5;11167.98694;27.65375761;11.64180472;0.761245085;1.82E-08;0;0.06542293;1;2.065267878;7;11389.91091;44.63566877;27.6708519;2.434931854;0;0;0.08777019
6253;1;1.899;5.289;11132.59854;25.40691718;10.86376209;0.648397012;0.526025227;-0.030309969;0.059613671;1;1.885342708;5;11168.10336;27.66137007;11.64180472;0.761245085;-1.82E-08;0;0.06543458;1;2.065267878;7;11390.18762;44.66001809;27.6708519;2.434931854;0;0;0.08777019
6254;1;1.899;5.289;11132.70721;25.41342597;10.86899303;0.648878257;0.522341576;-0.030115371;0.059629168;1;1.885342708;5;11168.21977;27.66898252;11.64180472;0.761245085;0;0;0.06544624;1;2.065267878;7;11390.46433;44.68436741;27.6708519;2.434931854;0;0;0.08777019
6255;1;1.899;5.289;11132.81592;25.41993973;10.87418834;0.649358797;0.518911319;-0.02993921;0.059644781;1;1.885342708;5;11168.33619;27.67659497;11.64180472;0.761245085;1.82E-08;0;0.06545789;1;2.065267878;7;11390.74103;44.70871672;27.6708519;2.434931854;0;0;0.08777019
6256;1;1.899;5.289;11132.92469;25.42645846;10.87935055;0.649838784;0.515733938;-0.02977968;0.059660509;1;1.885342708;5;11168.45261;27.68420742;11.64180472;0.761245085;-1.82E-08;0;0.06546954;1;2.065267878;7;11391.01774;44.73306604;27.6708519;2.434931854;0;0;0.08777019
6257;1;1.899;5.289;11133.03351;25.43298215;10.88448208;0.650318322;0.512786653;-0.029632206;0.059676349;1;1.885342708;5;11168.56903;27.69181987;11.64180472;0.761245085;0;0;0.06548119;1;2.065267878;7;11391.29445;44.75741536;27.6708519;2.434931854;0;0;0.08777019
6258;1;1.899;5.289;11133.14238;25.43951079;10.88958522;0.650797508;0.510065049;-0.029494234;0.059692297;1;1.885342708;5;11168.68545;27.69943232;11.64180472;0.761245085;1.82E-08;0;0.06549285;1;2.065267878;7;11391.57116;44.78176468;27.6708519;2.434931854;0;0;0.08777019
6259;1;1.899;5.289;11133.2513;25.44604438;10.89466206;0.651276507;0.50756587;-0.029360603;0.059708357;1;1.885342708;5;11168.80186;27.70706214;11.64169094;0.762982468;-0.011378015;0.17373824;0.06550238;1;2.065267878;7;11391.84787;44.806114;27.6708519;2.434931854;0;0;0.08777019
6260;1;1.899;5.289;11133.36028;25.45258291;10.89971625;0.651755457;0.505528117;-0.029245531;0.059724521;1;1.885342708;5;11168.91828;27.71469786;11.64165237;0.763571396;-0.003856821;0.058892787;0.06551119;1;2.065267878;7;11392.12458;44.83046332;27.6708519;2.434931854;0;0;0.08777019
6261;1;1.899;5.289;11133.4693;25.45912639;10.90475018;0.652234541;0.503493679;-0.029123795;0.059740793;1;1.885342708;5;11169.0347;27.72233357;11.64165237;0.763571396;-1.82E-08;0;0.06552;1;2.065267878;7;11392.40129;44.85481263;27.6708519;2.434931854;0;0;0.08777019
6262;1;1.899;5.289;11133.57837;25.46567481;10.90976412;0.652713777;0.501570818;-0.029006342;0.059757173;1;1.885342708;5;11169.15111;27.72996929;11.64165237;0.763571396;0;0;0.06552881;1;2.065267878;7;11392.67799;44.87916195;27.6708519;2.434931854;0;0;0.08777019
6263;1;1.899;5.289;11133.6875;25.47222819;10.91475928;0.653193238;0.499743069;-0.028895055;0.059773661;1;1.885342708;5;11169.26753;27.737605;11.64165237;0.763571396;1.82E-08;0;0.06553762;1;2.065267878;7;11392.9547;44.90351127;27.6708519;2.434931854;0;0;0.08777019
6264;1;1.899;5.289;11133.79667;25.47878652;10.91973655;0.653673018;0.497985956;-0.028791344;0.059790261;1;1.885342708;5;11169.38395;27.74524071;11.64165237;0.763571396;-1.82E-08;0;0.06554643;1;2.065267878;7;11393.23141;44.92786059;27.6708519;2.434931854;0;0;0.08777019
6265;1;1.899;5.289;11133.90589;25.4853498;10.92469186;0.654152875;0.49522924;-0.028631755;0.059806973;1;1.885342708;5;11169.50036;27.75287643;11.64165237;0.763571396;1.82E-08;0;0.06555524;1;2.065267878;7;11393.50812;44.95220991;27.6708519;2.434931854;0;0;0.08777019
6266;1;1.899;5.289;11134.01516;25.49191805;10.92962025;0.654632471;0.492935494;-0.028503521;0.059823792;1;1.885342708;5;11169.61678;27.76051214;11.64165237;0.763571396;-1.82E-08;0;0.06556406;1;2.065267878;7;11393.78483;44.97655923;27.6708519;2.434931854;0;0;0.08777019
6267;1;1.899;5.289;11134.12448;25.49849124;10.93452868;0.655112305;0.491109549;-0.028404779;0.059840728;1;1.885342708;5;11169.7332;27.76814786;11.64165237;0.763571396;0;0;0.06557287;1;2.065267878;7;11394.06154;45.00090855;27.6708519;2.434931854;0;0;0.08777019
6268;1;1.899;5.289;11134.23385;25.5050694;10.93941992;0.655592504;0.489549287;-0.028322579;0.059857775;1;1.885342708;5;11169.84961;27.77578357;11.64165237;0.763571396;1.82E-08;0;0.06558168;1;2.065267878;7;11394.33825;45.02525786;27.6708519;2.434931854;0;0;0.08777019
6269;1;1.899;5.289;11134.34327;25.51165252;10.94429741;0.656073273;0.488389234;-0.028263331;0.059874933;1;1.885342708;5;11169.96603;27.78341928;11.64165237;0.763571396;-1.82E-08;0;0.06559049;1;2.065267878;7;11394.61495;45.04960718;27.6708519;2.434931854;0;0;0.08777019
6270;1;1.899;5.289;11134.45274;25.51824061;10.94916462;0.656554863;0.48744599;-0.028216334;0.059892207;1;1.885342708;5;11170.08244;27.791055;11.64165237;0.763571396;0;0;0.06559931;1;2.065267878;7;11394.89166;45.0739565;27.6708519;2.434931854;0;0;0.08777019
6271;1;1.899;5.289;11134.56226;25.52483369;10.95402268;0.657037344;0.486589515;-0.028173666;0.059909597;1;1.885342708;5;11170.19886;27.79869071;11.64165237;0.763571396;1.82E-08;0;0.06560811;1;2.065267878;7;11395.16837;45.09830582;27.6708519;2.434931854;0;0;0.08777019
6272;1;1.899;5.289;11134.67182;25.53143175;10.9588727;0.657520782;0.485846855;-0.028138423;0.059927102;1;1.885342708;5;11170.31528;27.80632643;11.64165237;0.763571396;-1.82E-08;0;0.06561693;1;2.065267878;7;11395.44508;45.12265514;27.6708519;2.434931854;0;0;0.08777019
6273;1;1.899;5.289;11134.78144;25.53803481;10.96371556;0.658005231;0.485170633;-0.028108262;0.059944723;1;1.885342708;5;11170.43169;27.81396214;11.64165237;0.763571396;1.82E-08;0;0.06562574;1;2.065267878;7;11395.72179;45.14700446;27.6708519;2.434931854;0;0;0.08777019
6274;1;1.899;5.289;11134.8911;25.54464288;10.96855189;0.658490732;0.484555168;-0.028084363;0.059962459;1;1.885342708;5;11170.54811;27.82159785;11.64165237;0.763571396;-1.82E-08;0;0.06563455;1;2.065267878;7;11395.9985;45.17135378;27.6708519;2.434931854;0;0;0.08777019
6275;1;1.899;5.289;11135.00081;25.55125597;10.97338215;0.658977312;0.483967913;-0.028064781;0.059980311;1;1.885342708;5;11170.66453;27.82923357;11.64165237;0.763571396;0;0;0.06564336;1;2.065267878;7;11396.2752;45.19570309;27.6708519;2.434931854;0;0;0.08777019
6276;1;1.899;5.289;11135.11057;25.55787409;10.97820658;0.659465029;0.483406015;-0.028049974;0.059998281;1;1.885342708;5;11170.78094;27.83687979;11.64158338;0.764621923;-0.006898317;0.105052752;0.0656537;1;2.065267878;7;11396.55191;45.22005241;27.6708519;2.434931854;0;0;0.08777019
6277;1;1.899;5.289;11135.22037;25.56449725;10.98302536;0.659953813;0.482849949;-0.028037748;0.060016364;1;1.885342708;5;11170.89736;27.84453309;11.64153684;0.765330686;-0.004654157;0.07087625;0.06566507;1;2.065267878;7;11396.82862;45.24440173;27.6708519;2.434931854;0;0;0.08777019
6278;1;1.899;5.289;11135.33023;25.57112546;10.98783853;0.660443709;0.482299169;-0.028027778;0.060034562;1;1.885342708;5;11171.01377;27.8521864;11.64153684;0.765330686;1.82E-08;0;0.06567644;1;2.065267878;7;11397.10531;45.26900033;27.66864704;2.459859558;0;0;0.0886711
6279;1;1.899;5.289;11135.44013;25.57775873;10.99264606;0.660934716;0.481735472;-0.028017357;0.060052875;1;1.885342708;5;11171.13019;27.85983971;11.64153684;0.765330686;0;0;0.06568781;1;2.065267878;7;11397.38199;45.29359892;27.66864704;2.459859558;0;0;0.0886711
6280;1;1.899;5.289;11135.55008;25.58439707;10.99744783;0.661426787;0.481163451;-0.028006237;0.060071301;1;1.885342708;5;11171.2466;27.86749301;11.64153684;0.765330686;0;0;0.06569917;1;2.065267878;7;11397.65868;45.31819752;27.66864704;2.459859558;0;0;0.0886711
6281;1;1.899;5.289;11135.66008;25.59104049;11.00224373;0.661919917;0.480573746;-0.027992427;0.060089838;1;1.885342708;5;11171.36302;27.87514632;11.64153684;0.765330686;0;0;0.06571054;1;2.065267878;7;11397.93537;45.34279611;27.66864704;2.459859558;0;0;0.0886711
6282;1;1.899;5.289;11135.77012;25.59768899;11.00703359;0.662414056;0.479970262;-0.027976091;0.060108483;1;1.885342708;5;11171.47944;27.88279963;11.64153684;0.765330686;0;0;0.0657219;1;2.065267878;7;11398.21205;45.36739471;27.66864704;2.459859558;0;0;0.0886711
